entry_ts,exit_ts,strategy,pair,direction,entry_mode,cap,r
2018-10-09 01:00:00,2018-10-11 17:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-10-09 05:00:00,2018-10-25 13:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-10-09 05:00:00,2018-10-25 13:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-09 09:00:00,2018-10-15 05:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-09 13:00:00,2018-10-19 13:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-09 17:00:00,2018-10-11 17:00:00,bb,USD_JPY,long,mid,14d,-1.0
2018-10-09 17:00:00,2018-10-22 09:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-10-09 21:00:00,2018-10-11 17:00:00,rsi,USD_JPY,long,mid,14d,-1.0
2018-10-09 21:00:00,2018-10-11 17:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-10-09 21:00:00,2018-10-12 13:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-10 01:00:00,2018-10-11 17:00:00,cci,USD_JPY,long,mid,14d,-1.0
2018-10-10 05:00:00,2018-10-19 13:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-10 13:00:00,2018-10-26 13:00:00,bb,USD_JPY,long,mid,14d,-1.0
2018-10-10 17:00:00,2018-10-24 21:00:00,ema,CHF_JPY,long,mid,14d,-1.0
2018-10-10 17:00:00,2018-10-24 09:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-10-10 17:00:00,2018-10-15 05:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-10 21:00:00,2018-10-24 21:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-10 21:00:00,2018-10-30 21:00:00,rsi,USD_JPY,long,mid,14d,0.8308695187546632
2018-10-10 21:00:00,2018-10-24 21:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-10 21:00:00,2018-10-30 21:00:00,stoch,USD_JPY,long,mid,14d,0.8308695187546632
2018-10-10 21:00:00,2018-10-24 21:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-11 01:00:00,2018-10-22 09:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-10-11 01:00:00,2018-10-18 01:00:00,atr,USD_JPY,long,limit,5d,0.4060687193217273
2018-10-11 01:00:00,2018-10-22 09:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-11 05:00:00,2018-10-31 05:00:00,stoch,USD_JPY,long,mid,14d,0.7553892748975546
2018-10-11 05:00:00,2018-10-31 05:00:00,rsi,USD_JPY,long,mid,14d,0.7553892748975546
2018-10-11 05:00:00,2018-10-18 05:00:00,macd,EUR_CHF,short,limit,5d,-0.2478629484304852
2018-10-11 05:00:00,2018-10-31 05:00:00,cci,USD_JPY,long,mid,14d,0.7553892748975546
2018-10-11 05:00:00,2018-10-24 05:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-10-11 05:00:00,2018-10-11 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-11 09:00:00,2018-10-18 17:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-11 09:00:00,2018-10-18 09:00:00,atr,USD_JPY,long,limit,5d,0.4158338092518654
2018-10-11 13:00:00,2018-10-25 09:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-10-11 13:00:00,2018-10-18 17:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-10-11 17:00:00,2018-10-18 05:00:00,macd,AUD_JPY,long,limit,5d,1.0
2018-10-11 17:00:00,2018-10-24 21:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-11 17:00:00,2018-10-24 21:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-11 21:00:00,2018-10-18 13:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-10-11 21:00:00,2018-10-24 21:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-11 21:00:00,2018-10-31 01:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-11 21:00:00,2018-10-16 21:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-11 21:00:00,2018-10-31 01:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-12 01:00:00,2018-11-01 01:00:00,cci,USD_JPY,long,mid,14d,0.4512763912130209
2018-10-12 13:00:00,2018-10-24 13:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2018-10-12 13:00:00,2018-10-30 21:00:00,bb,USD_JPY,long,mid,14d,1.0
2018-10-12 13:00:00,2018-10-16 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-12 17:00:00,2018-10-15 21:00:00,macd,NZD_USD,short,limit,5d,-1.0
2018-10-12 17:00:00,2018-10-31 13:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-12 17:00:00,2018-10-31 13:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-14 21:00:00,2018-10-26 09:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-14 21:00:00,2018-10-26 09:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-14 21:00:00,2018-10-26 09:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-14 21:00:00,2018-10-24 13:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
2018-10-15 01:00:00,2018-10-30 21:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-15 01:00:00,2018-10-30 21:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-15 05:00:00,2018-10-22 05:00:00,atr,USD_JPY,long,limit,5d,0.7415348878763527
2018-10-15 05:00:00,2018-10-22 09:00:00,bb,USD_JPY,long,mid,14d,1.0
2018-10-15 09:00:00,2018-10-30 09:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-15 09:00:00,2018-10-30 09:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-15 09:00:00,2018-10-24 21:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-15 09:00:00,2018-10-24 21:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-15 13:00:00,2018-10-22 13:00:00,macd,CAD_CHF,short,limit,5d,-0.0302695304274667
2018-10-15 13:00:00,2018-10-16 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-15 13:00:00,2018-10-18 13:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-10-15 13:00:00,2018-10-30 09:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-10-15 21:00:00,2018-10-30 09:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-15 21:00:00,2018-10-30 09:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-16 09:00:00,2018-11-05 10:00:00,bb,CAD_CHF,short,mid,14d,-0.7262335483194384
2018-10-16 13:00:00,2018-11-05 14:00:00,stoch,CAD_CHF,short,mid,14d,-0.1162395841496153
2018-10-16 17:00:00,2018-11-05 18:00:00,cci,CAD_CHF,short,mid,14d,-0.1084046235224975
2018-10-16 21:00:00,2018-10-21 21:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-17 05:00:00,2018-10-26 01:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-17 05:00:00,2018-10-18 21:00:00,macd,NZD_USD,short,limit,5d,1.0
2018-10-17 09:00:00,2018-11-06 10:00:00,stoch,CAD_CHF,short,mid,14d,0.0405599895329104
2018-10-17 13:00:00,2018-10-24 13:00:00,atr,USD_JPY,long,limit,5d,0.3539838790213319
2018-10-17 17:00:00,2018-10-26 01:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-17 21:00:00,2018-10-25 13:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-10-18 09:00:00,2018-10-25 09:00:00,atr,USD_JPY,long,limit,5d,-0.1093994592286937
2018-10-18 13:00:00,2018-10-26 13:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-18 17:00:00,2018-10-31 05:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-18 17:00:00,2018-10-26 13:00:00,bb,CHF_JPY,long,mid,14d,-1.0
2018-10-18 21:00:00,2018-11-07 22:00:00,cci,CHF_JPY,long,mid,14d,0.5928713433683638
2018-10-19 01:00:00,2018-10-26 13:00:00,rsi,CHF_JPY,long,mid,14d,-1.0
2018-10-19 01:00:00,2018-10-26 13:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-19 05:00:00,2018-10-19 13:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-10-19 09:00:00,2018-10-22 21:00:00,bb,AUD_CAD,short,mid,14d,1.0
2018-10-19 17:00:00,2018-10-26 17:00:00,atr,EUR_NOK,long,limit,5d,0.6614585759846328
2018-10-19 17:00:00,2018-10-23 01:00:00,atr,NZD_CHF,short,limit,5d,1.0
2018-10-21 21:00:00,2018-10-28 21:00:00,atr,USD_JPY,long,limit,5d,-0.4074588092950386
2018-10-22 17:00:00,2018-10-29 17:00:00,atr,EUR_NOK,long,limit,5d,0.8659042791019171
2018-10-22 21:00:00,2018-10-26 13:00:00,atr,USD_JPY,long,limit,5d,-1.0
2018-10-23 05:00:00,2018-10-24 13:00:00,sma,CAD_JPY,long,mid,14d,1.0
2018-10-23 05:00:00,2018-10-26 13:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-23 09:00:00,2018-11-12 10:00:00,bb,CHF_JPY,long,mid,14d,0.1917698761486159
2018-10-23 09:00:00,2018-10-31 01:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-23 13:00:00,2018-10-26 13:00:00,stoch,CHF_JPY,long,mid,14d,-1.0
2018-10-23 13:00:00,2018-10-24 13:00:00,macd,CAD_CHF,short,limit,5d,-1.0
2018-10-23 13:00:00,2018-10-26 13:00:00,cci,CHF_JPY,long,mid,14d,-1.0
2018-10-23 13:00:00,2018-10-31 13:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-23 17:00:00,2018-10-30 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-23 21:00:00,2018-10-24 13:00:00,bb,CAD_CHF,short,mid,14d,-1.0
2018-10-24 05:00:00,2018-10-24 13:00:00,bb,CAD_CHF,short,mid,14d,-1.0
2018-10-24 05:00:00,2018-10-24 13:00:00,sma,CAD_JPY,long,mid,14d,1.0
2018-10-24 09:00:00,2018-10-26 05:00:00,atr,NZD_CHF,short,limit,5d,1.0
2018-10-24 09:00:00,2018-10-24 13:00:00,ema,EUR_CAD,long,mid,14d,-1.0
2018-10-24 13:00:00,2018-10-26 05:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-10-24 13:00:00,2018-10-31 13:00:00,atr,USD_JPY,long,limit,5d,0.4233180666103562
2018-10-24 13:00:00,2018-11-01 01:00:00,ema,GBP_CAD,long,mid,14d,1.0
2018-10-24 13:00:00,2018-10-26 05:00:00,bb,EUR_CAD,long,mid,14d,1.0
2018-10-24 17:00:00,2018-11-13 18:00:00,cci,CAD_CHF,short,mid,14d,0.3783217698651702
2018-10-24 17:00:00,2018-11-13 18:00:00,stoch,CAD_CHF,short,mid,14d,0.3783217698651702
2018-10-24 17:00:00,2018-11-07 10:00:00,bb,CHF_JPY,long,mid,14d,1.0
2018-10-24 21:00:00,2018-11-07 10:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-10-25 01:00:00,2018-10-30 21:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-25 01:00:00,2018-11-07 10:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-10-25 01:00:00,2018-10-30 21:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-25 05:00:00,2018-11-06 06:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-10-25 13:00:00,2018-11-06 22:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-10-25 13:00:00,2018-11-06 22:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-10-25 13:00:00,2018-11-07 10:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-10-25 21:00:00,2018-11-07 10:00:00,bb,CHF_JPY,long,mid,14d,1.0
2018-10-26 01:00:00,2018-11-02 05:00:00,sma,CAD_JPY,long,mid,14d,1.0
2018-10-26 05:00:00,2018-10-30 21:00:00,bb,USD_JPY,long,mid,14d,1.0
2018-10-26 09:00:00,2018-10-31 01:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-26 09:00:00,2018-11-02 09:00:00,ema,CHF_JPY,long,mid,14d,1.0
2018-10-26 09:00:00,2018-10-31 01:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-10-26 09:00:00,2018-11-02 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-10-26 13:00:00,2018-10-30 21:00:00,bb,USD_JPY,long,mid,14d,1.0
2018-10-26 13:00:00,2018-10-30 17:00:00,atr,USD_JPY,long,limit,5d,1.0
2018-10-26 13:00:00,2018-11-07 02:00:00,rsi,CHF_JPY,long,mid,14d,1.0
2018-10-26 13:00:00,2018-11-07 02:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-10-26 17:00:00,2018-11-01 13:00:00,ema,EUR_GBP,short,mid,14d,1.0
2018-10-28 21:00:00,2018-10-30 17:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-10-28 21:00:00,2018-10-30 13:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-28 21:00:00,2018-10-30 17:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-10-29 01:00:00,2018-10-30 09:00:00,atr,USD_JPY,long,limit,5d,1.0
2018-10-29 01:00:00,2018-10-30 09:00:00,macd,AUD_JPY,long,limit,5d,1.0
2018-10-29 05:00:00,2018-11-01 13:00:00,ema,EUR_GBP,short,mid,14d,1.0
2018-10-29 09:00:00,2018-11-07 10:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-10-29 13:00:00,2018-11-01 13:00:00,ema,EUR_GBP,short,mid,14d,1.0
2018-10-30 01:00:00,2018-11-19 02:00:00,bb,CAD_CHF,short,mid,14d,0.5274661989712387
2018-10-30 05:00:00,2018-11-19 06:00:00,stoch,CAD_CHF,short,mid,14d,0.9154395417571146
2018-10-30 09:00:00,2018-11-19 10:00:00,cci,CAD_CHF,short,mid,14d,0.8370396609858283
2018-10-30 13:00:00,2018-11-01 05:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-10-30 13:00:00,2018-11-06 14:00:00,macd,CAD_CHF,short,limit,5d,0.1451113173754394
2018-10-30 13:00:00,2018-11-07 10:00:00,sma,CAD_JPY,long,mid,14d,1.0
2018-10-30 17:00:00,2018-11-06 22:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-10-30 17:00:00,2018-11-06 22:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-10-30 17:00:00,2018-11-14 18:00:00,bb,CAD_CHF,short,mid,14d,1.0
2018-10-30 21:00:00,2018-11-19 06:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-10-30 21:00:00,2018-11-19 06:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-10-31 09:00:00,2018-11-06 22:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-10-31 13:00:00,2018-11-07 14:00:00,atr,USD_JPY,long,limit,5d,0.2441397611676221
2018-10-31 13:00:00,2018-11-14 18:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-10-31 13:00:00,2018-11-07 14:00:00,atr,EUR_NOK,long,limit,5d,0.046967306351585
2018-10-31 13:00:00,2018-11-07 10:00:00,sma,CAD_JPY,long,mid,14d,1.0
2018-10-31 17:00:00,2018-11-19 06:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-10-31 21:00:00,2018-11-02 09:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-10-31 21:00:00,2018-11-07 22:00:00,atr,USD_JPY,long,limit,5d,0.7039131899501687
2018-11-01 01:00:00,2018-11-02 01:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2018-11-01 01:00:00,2018-11-04 22:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-01 01:00:00,2018-11-08 18:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-01 01:00:00,2018-11-07 02:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-11-01 09:00:00,2018-11-05 22:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-01 13:00:00,2018-11-08 10:00:00,sma,EUR_GBP,long,mid,14d,-1.0
2018-11-01 17:00:00,2018-11-08 10:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-01 21:00:00,2018-11-08 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-01 21:00:00,2018-11-12 06:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-02 01:00:00,2018-11-08 10:00:00,rsi,EUR_GBP,long,mid,14d,-1.0
2018-11-02 01:00:00,2018-11-08 10:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-02 01:00:00,2018-11-19 14:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-11-02 09:00:00,2018-11-07 22:00:00,rsi,EUR_GBP,long,mid,14d,-1.0
2018-11-02 09:00:00,2018-11-07 22:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-02 09:00:00,2018-11-12 06:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-02 09:00:00,2018-11-19 14:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-11-02 13:00:00,2018-11-08 10:00:00,sma,EUR_GBP,long,mid,14d,-1.0
2018-11-02 17:00:00,2018-11-07 22:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-05 02:00:00,2018-11-13 10:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-05 02:00:00,2018-11-23 02:00:00,stoch,CHF_JPY,long,mid,14d,0.610880590133706
2018-11-05 02:00:00,2018-11-13 10:00:00,rsi,EUR_GBP,long,mid,14d,-1.0
2018-11-05 06:00:00,2018-11-19 10:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-11-05 10:00:00,2018-11-09 14:00:00,bb,CAD_CHF,short,mid,14d,1.0
2018-11-05 10:00:00,2018-11-09 14:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-11-05 14:00:00,2018-11-13 14:00:00,stoch,EUR_GBP,long,mid,14d,-1.0
2018-11-05 14:00:00,2018-11-13 14:00:00,rsi,EUR_GBP,long,mid,14d,-1.0
2018-11-05 14:00:00,2018-11-19 06:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-11-06 06:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-06 10:00:00,2018-11-15 06:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-11-06 14:00:00,2018-11-20 06:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-11-06 18:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-06 22:00:00,2018-11-15 06:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-11-07 10:00:00,2018-11-27 10:00:00,stoch,USD_JPY,long,mid,14d,0.3089771092101591
2018-11-07 14:00:00,2018-11-09 02:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-07 14:00:00,2018-11-12 18:00:00,cci,USD_CAD,long,mid,14d,1.0
2018-11-07 22:00:00,2018-11-15 06:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-11-07 22:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-08 06:00:00,2018-11-15 06:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-11-08 06:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-08 06:00:00,2018-11-19 06:00:00,bb,CAD_CHF,short,mid,14d,1.0
2018-11-08 10:00:00,2018-11-19 06:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-11-08 10:00:00,2018-11-15 10:00:00,atr,NZD_CHF,short,limit,5d,-0.7223502811587064
2018-11-08 14:00:00,2018-11-19 06:00:00,bb,CAD_CHF,short,mid,14d,1.0
2018-11-08 18:00:00,2018-11-19 10:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-11-08 18:00:00,2018-11-19 10:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-11-08 18:00:00,2018-11-14 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2018-11-08 22:00:00,2018-11-15 22:00:00,atr,NZD_CHF,short,limit,5d,-1.0
2018-11-09 02:00:00,2018-11-28 18:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-09 06:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-09 06:00:00,2018-11-15 06:00:00,rsi,EUR_GBP,long,mid,14d,1.0
2018-11-09 10:00:00,2018-11-28 18:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-09 14:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-11 22:00:00,2018-11-14 06:00:00,atr,EUR_NOK,long,limit,5d,1.0
2018-11-12 06:00:00,2018-11-16 14:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-11-12 06:00:00,2018-11-16 14:00:00,sma,EUR_CAD,long,mid,14d,1.0
2018-11-12 10:00:00,2018-11-15 06:00:00,sma,EUR_GBP,long,mid,14d,1.0
2018-11-12 10:00:00,2018-11-28 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-12 14:00:00,2018-11-14 14:00:00,bb,EUR_CAD,long,mid,14d,1.0
2018-11-12 14:00:00,2018-11-14 14:00:00,ema,EUR_CAD,long,mid,14d,1.0
2018-11-12 18:00:00,2018-11-16 14:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-11-12 18:00:00,2018-11-20 10:00:00,sma,CAD_JPY,long,mid,14d,-1.0
2018-11-12 18:00:00,2018-11-15 06:00:00,sma,EUR_GBP,long,mid,14d,1.0
2018-11-12 22:00:00,2018-11-19 14:00:00,atr,USD_JPY,long,limit,5d,-1.0
2018-11-12 22:00:00,2018-11-21 10:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-13 02:00:00,2018-11-16 10:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-11-13 02:00:00,2018-11-27 18:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-11-13 06:00:00,2018-11-19 10:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-11-13 14:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-13 18:00:00,2018-11-18 22:00:00,atr,USD_JPY,long,limit,5d,-1.0
2018-11-14 10:00:00,2018-11-28 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-14 10:00:00,2018-11-15 06:00:00,stoch,EUR_GBP,long,mid,14d,1.0
2018-11-14 14:00:00,2018-11-16 14:00:00,atr,USD_JPY,long,limit,5d,-1.0
2018-11-14 14:00:00,2018-11-20 14:00:00,sma,CAD_JPY,long,mid,14d,-1.0
2018-11-14 18:00:00,2018-11-15 06:00:00,sma,EUR_GBP,long,mid,14d,1.0
2018-11-14 18:00:00,2018-11-19 14:00:00,stoch,USD_JPY,long,mid,14d,-1.0
2018-11-14 18:00:00,2018-11-28 14:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-14 22:00:00,2018-11-29 06:00:00,bb,AUD_CAD,short,mid,14d,-1.0
2018-11-15 02:00:00,2018-11-27 18:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-15 06:00:00,2018-11-20 06:00:00,macd,AUD_JPY,long,limit,5d,-1.0
2018-11-15 06:00:00,2018-11-22 06:00:00,atr,USD_JPY,long,limit,5d,-0.4346561103127179
2018-11-15 06:00:00,2018-11-22 06:00:00,ichimoku,USD_SGD,short,limit,5d,0.306220928966912
2018-11-15 10:00:00,2018-11-21 10:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-15 14:00:00,2018-12-05 14:00:00,stoch,USD_JPY,long,mid,14d,-0.2011131790877525
2018-11-15 14:00:00,2018-11-22 14:00:00,macd,EUR_CHF,short,limit,5d,0.2425137072964889
2018-11-15 14:00:00,2018-12-05 14:00:00,rsi,USD_JPY,long,mid,14d,-0.2011131790877525
2018-11-15 14:00:00,2018-11-21 10:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-11-15 14:00:00,2018-12-05 14:00:00,ema,EUR_GBP,short,mid,14d,-0.3222426284181902
2018-11-15 18:00:00,2018-11-19 14:00:00,bb,CAD_CHF,short,mid,14d,1.0
2018-11-15 22:00:00,2018-11-19 10:00:00,cci,CAD_CHF,short,mid,14d,1.0
2018-11-16 02:00:00,2018-11-19 10:00:00,stoch,CAD_CHF,short,mid,14d,1.0
2018-11-16 10:00:00,2018-11-23 10:00:00,atr,USD_JPY,long,limit,5d,-0.4098577864146286
2018-11-16 10:00:00,2018-12-06 10:00:00,bb,USD_JPY,long,mid,14d,-0.2037074760643627
2018-11-16 10:00:00,2018-11-23 10:00:00,macd,NZD_USD,short,limit,5d,1.0
2018-11-16 10:00:00,2018-11-21 10:00:00,stoch,CHF_JPY,long,mid,14d,1.0
2018-11-16 14:00:00,2018-11-27 22:00:00,cci,CHF_JPY,long,mid,14d,1.0
2018-11-16 14:00:00,2018-11-23 10:00:00,bb,AUD_CAD,short,mid,14d,1.0
2018-11-16 14:00:00,2018-12-06 14:00:00,ema,EUR_GBP,short,mid,14d,0.0033705214196607
2018-11-16 14:00:00,2018-11-28 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-16 18:00:00,2018-11-27 14:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-18 22:00:00,2018-11-20 14:00:00,sma,CAD_JPY,long,mid,14d,-1.0
2018-11-18 22:00:00,2018-11-27 14:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-11-19 02:00:00,2018-11-28 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-19 02:00:00,2018-11-28 14:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-11-19 06:00:00,2018-11-26 06:00:00,macd,EUR_CHF,short,limit,5d,0.6572605380772958
2018-11-19 10:00:00,2018-11-28 14:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-11-19 10:00:00,2018-11-28 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-19 10:00:00,2018-11-27 06:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-19 14:00:00,2018-11-26 14:00:00,atr,USD_JPY,long,limit,5d,0.7750561538393326
2018-11-19 18:00:00,2018-11-27 14:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-11-19 18:00:00,2018-11-27 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-19 18:00:00,2018-11-23 14:00:00,cci,EUR_USD,short,mid,14d,1.0
2018-11-19 22:00:00,2018-11-26 14:00:00,atr,USD_JPY,long,limit,5d,1.0
2018-11-19 22:00:00,2018-11-27 14:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-11-20 06:00:00,2018-11-25 22:00:00,atr,NZD_CHF,short,limit,5d,1.0
2018-11-20 14:00:00,2018-11-27 14:00:00,rsi,USD_JPY,long,mid,14d,1.0
2018-11-20 14:00:00,2018-11-27 14:00:00,cci,USD_JPY,long,mid,14d,1.0
2018-11-20 14:00:00,2018-11-27 14:00:00,stoch,USD_JPY,long,mid,14d,1.0
2018-11-22 02:00:00,2018-12-03 10:00:00,stoch,CAD_CHF,short,mid,14d,-1.0
