entry_ts,exit_ts,strategy,pair,direction,entry_mode,r
2017-06-27 17:00:00,2017-07-11 17:00:00,cci,EUR_USD,short,mid,-1.0
2017-06-28 09:00:00,2017-07-13 09:00:00,atr,NZD_CHF,short,limit,-1.0
2017-06-28 21:00:00,2017-07-07 09:00:00,cci,USD_CAD,long,mid,-1.0
2017-06-29 17:00:00,2017-06-30 17:00:00,stoch,USD_JPY,long,mid,0.13994990328302515
2017-06-29 17:00:00,2017-07-07 17:00:00,stoch,CHF_JPY,long,mid,0.5732587160026915
2017-06-30 01:00:00,2017-07-11 13:00:00,macd,EUR_CHF,short,limit,-1.0
2017-06-30 05:00:00,2017-07-04 13:00:00,sma,EUR_CAD,long,mid,-1.0
2017-07-03 17:00:00,2017-07-07 13:00:00,cci,CAD_CHF,short,mid,-1.0
2017-07-06 05:00:00,2017-07-07 17:00:00,stoch,USD_JPY,long,mid,0.5706108893050211
2017-07-07 09:00:00,2017-07-12 13:00:00,sma,EUR_CAD,long,mid,-1.0
2017-07-07 17:00:00,2017-07-14 17:00:00,ichimoku,USD_SGD,short,limit,0.6448904554765003
2017-07-07 17:00:00,2017-07-12 13:00:00,cci,CAD_CHF,short,mid,-1.0
2017-07-07 17:00:00,2017-07-12 13:00:00,cci,USD_CAD,long,mid,-1.0
2017-07-10 13:00:00,2017-07-13 09:00:00,stoch,CHF_JPY,long,mid,-1.0
2017-07-11 17:00:00,2017-07-14 09:00:00,stoch,USD_JPY,long,mid,-1.0
2017-07-12 05:00:00,2017-07-18 13:00:00,cci,EUR_USD,short,mid,-1.0
2017-07-12 17:00:00,2017-07-21 17:00:00,stoch,CAD_CHF,short,mid,0.285378324459293
2017-07-12 21:00:00,2017-07-18 09:00:00,cci,USD_CAD,long,mid,-1.0
2017-07-13 09:00:00,2017-07-20 09:00:00,stoch,EUR_GBP,long,mid,1.0
2017-07-13 13:00:00,2017-07-18 13:00:00,bb,EUR_CAD,long,mid,1.0
2017-07-13 13:00:00,2017-07-18 05:00:00,atr,EUR_NOK,long,limit,-1.0
2017-07-13 17:00:00,2017-07-21 17:00:00,rsi,CHF_JPY,long,mid,0.23470572169875106
2017-07-14 05:00:00,2017-07-14 17:00:00,atr,NZD_CHF,short,limit,0.11284771201264189
2017-07-14 09:00:00,2017-07-14 17:00:00,bb,AUD_CAD,short,mid,0.297789716194332
2017-07-14 13:00:00,2017-07-21 09:00:00,rsi,USD_JPY,long,mid,-1.0
2017-07-18 17:00:00,2017-07-21 17:00:00,ema,EUR_CAD,long,mid,0.19600049342782083
2017-07-18 17:00:00,2017-07-21 05:00:00,cci,EUR_USD,short,mid,-1.0
2017-07-19 21:00:00,2017-07-21 05:00:00,macd,NZD_USD,short,limit,-1.0
2017-07-21 09:00:00,2017-07-27 01:00:00,cci,EUR_USD,short,mid,-1.0
2017-07-21 13:00:00,2017-07-21 17:00:00,bb,USD_JPY,long,mid,0.01980376271490804
2017-07-23 21:00:00,2017-07-28 17:00:00,ichimoku,USD_SGD,short,limit,0.32745240560047556
2017-07-23 21:00:00,2017-07-26 17:00:00,cci,USD_CAD,long,mid,-1.0
2017-07-24 05:00:00,2017-07-26 09:00:00,atr,NZD_CHF,short,limit,-1.0
2017-07-25 01:00:00,2017-07-26 13:00:00,macd,NZD_JPY,long,limit,1.0
2017-07-25 13:00:00,2017-08-04 01:00:00,atr,EUR_NOK,long,limit,1.0
2017-07-25 17:00:00,2017-08-01 21:00:00,macd,AUD_JPY,long,limit,-1.0
2017-07-26 13:00:00,2017-07-27 21:00:00,cci,CAD_CHF,short,mid,-1.0
2017-07-26 17:00:00,2017-08-03 09:00:00,stoch,EUR_GBP,long,mid,1.0
2017-07-27 05:00:00,2017-07-31 17:00:00,cci,EUR_USD,short,mid,-1.0
2017-07-27 05:00:00,2017-07-27 17:00:00,cci,USD_CAD,long,mid,1.0
2017-07-27 17:00:00,2017-07-28 17:00:00,stoch,CHF_JPY,long,mid,-1.0
2017-07-27 21:00:00,2017-08-01 21:00:00,macd,NZD_USD,short,limit,1.0
2017-07-27 21:00:00,2017-08-03 05:00:00,atr,NZD_CHF,short,limit,1.0
2017-07-28 01:00:00,2017-07-28 13:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-07-28 17:00:00,2017-08-01 13:00:00,cci,CAD_CHF,short,mid,1.0
2017-07-30 21:00:00,2017-08-03 05:00:00,cci,USD_CAD,long,mid,1.0
2017-07-31 09:00:00,2017-08-14 13:00:00,stoch,CHF_JPY,long,mid,-1.0
2017-07-31 21:00:00,2017-08-04 17:00:00,cci,EUR_USD,short,mid,0.4160219172522266
2017-08-01 21:00:00,2017-08-04 17:00:00,cci,USD_JPY,long,mid,0.20013040170971408
2017-08-02 21:00:00,2017-08-08 21:00:00,macd,AUD_JPY,long,limit,-1.0
2017-08-03 09:00:00,2017-08-08 21:00:00,atr,NZD_CHF,short,limit,1.0
2017-08-03 09:00:00,2017-08-04 17:00:00,macd,EUR_CHF,short,limit,0.2827513006559999
2017-08-03 17:00:00,2017-08-09 01:00:00,stoch,CAD_CHF,short,mid,1.0
2017-08-04 13:00:00,2017-08-11 17:00:00,atr,EUR_NOK,long,limit,0.14797976611926253
2017-08-04 13:00:00,2017-08-16 13:00:00,ema,GBP_CAD,long,mid,-1.0
2017-08-08 21:00:00,2017-08-10 17:00:00,sma,CAD_JPY,long,mid,-1.0
2017-08-10 13:00:00,2017-08-11 17:00:00,stoch,EUR_GBP,long,mid,0.2549781447304539
2017-08-10 21:00:00,2017-08-11 17:00:00,stoch,USD_JPY,long,mid,0.05501155242601124
2017-08-13 21:00:00,2017-08-15 09:00:00,cci,EUR_USD,short,mid,1.0
2017-08-14 01:00:00,2017-08-18 13:00:00,bb,CAD_CHF,short,mid,-1.0
2017-08-14 09:00:00,2017-08-18 17:00:00,atr,NZD_CHF,short,limit,0.024069433235640304
2017-08-14 17:00:00,2017-08-16 05:00:00,cci,CHF_JPY,long,mid,1.0
2017-08-14 21:00:00,2017-08-16 01:00:00,macd,NZD_USD,short,limit,1.0
2017-08-16 13:00:00,2017-08-21 09:00:00,stoch,CHF_JPY,long,mid,-1.0
2017-08-16 17:00:00,2017-08-25 17:00:00,bb,EUR_CAD,long,mid,0.1521895770341843
2017-08-16 21:00:00,2017-08-17 21:00:00,sma,CAD_JPY,long,mid,-1.0
2017-08-17 01:00:00,2017-08-18 13:00:00,stoch,USD_JPY,long,mid,-1.0
2017-08-17 05:00:00,2017-08-24 21:00:00,cci,USD_CAD,long,mid,-1.0
2017-08-18 01:00:00,2017-08-23 05:00:00,macd,NZD_USD,short,limit,1.0
2017-08-18 17:00:00,2017-08-25 17:00:00,cci,USD_JPY,long,mid,0.056758884596381544
2017-08-18 17:00:00,2017-08-24 21:00:00,sma,CAD_JPY,long,mid,1.0
2017-08-18 17:00:00,2017-08-28 21:00:00,stoch,CAD_CHF,short,mid,1.0
2017-08-21 21:00:00,2017-08-25 17:00:00,cci,EUR_USD,short,mid,-1.0
2017-08-22 13:00:00,2017-08-25 17:00:00,stoch,CHF_JPY,long,mid,0.9133307423241277
2017-08-27 21:00:00,2017-08-28 21:00:00,atr,EUR_NOK,long,limit,1.0
2017-08-27 21:00:00,2017-08-30 13:00:00,cci,USD_CAD,long,mid,1.0
2017-08-28 01:00:00,2017-08-29 05:00:00,cci,EUR_USD,short,mid,-1.0
2017-08-29 09:00:00,2017-08-30 09:00:00,cci,EUR_USD,short,mid,1.0
2017-08-29 09:00:00,2017-08-29 21:00:00,sma,CAD_JPY,long,mid,1.0
2017-08-29 09:00:00,2017-09-08 17:00:00,atr,EUR_NOK,long,limit,0.06798615750196817
2017-08-30 01:00:00,2017-08-30 13:00:00,macd,NZD_USD,short,limit,1.0
2017-08-30 05:00:00,2017-08-31 13:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-08-30 17:00:00,2017-09-01 09:00:00,atr,NZD_CHF,short,limit,1.0
2017-08-30 21:00:00,2017-09-08 09:00:00,stoch,CHF_JPY,long,mid,-1.0
2017-08-30 21:00:00,2017-09-08 13:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-08-31 05:00:00,2017-09-01 01:00:00,ema,GBP_CAD,long,mid,-1.0
2017-08-31 17:00:00,2017-09-01 09:00:00,cci,CAD_CHF,short,mid,-1.0
2017-08-31 21:00:00,2017-09-01 17:00:00,stoch,USD_JPY,long,mid,0.09354367036301184
2017-09-01 09:00:00,2017-09-06 13:00:00,ema,EUR_CAD,long,mid,-1.0
2017-09-01 17:00:00,2017-09-06 13:00:00,cci,USD_CAD,long,mid,-1.0
2017-09-01 17:00:00,2017-09-04 13:00:00,stoch,CAD_CHF,short,mid,1.0
2017-09-05 05:00:00,2017-09-05 13:00:00,atr,NZD_CHF,short,limit,-1.0
2017-09-05 17:00:00,2017-09-08 05:00:00,stoch,USD_JPY,long,mid,-1.0
2017-09-06 09:00:00,2017-09-07 09:00:00,cci,EUR_USD,short,mid,-1.0
2017-09-06 13:00:00,2017-09-08 17:00:00,bb,CAD_CHF,short,mid,0.6150973797618878
2017-09-06 21:00:00,2017-09-07 17:00:00,cci,USD_CAD,long,mid,-1.0
2017-09-06 21:00:00,2017-09-08 17:00:00,atr,NZD_CHF,short,limit,0.3846153846153772
2017-09-07 01:00:00,2017-09-12 05:00:00,macd,AUD_JPY,long,limit,1.0
2017-09-07 13:00:00,2017-09-14 05:00:00,cci,EUR_USD,short,mid,1.0
2017-09-07 21:00:00,2017-09-08 17:00:00,cci,USD_CAD,long,mid,0.4105504018768136
2017-09-08 05:00:00,2017-09-11 21:00:00,macd,NZD_JPY,long,limit,1.0
2017-09-08 09:00:00,2017-09-08 17:00:00,rsi,USD_JPY,long,mid,0.10027017240898166
2017-09-08 13:00:00,2017-09-08 17:00:00,cci,CHF_JPY,long,mid,0.1526771142270551
2017-09-08 17:00:00,2017-09-12 05:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-09-11 21:00:00,2017-09-15 17:00:00,cci,CAD_CHF,short,mid,0.14440981986775547
2017-09-12 09:00:00,2017-09-14 09:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-09-12 09:00:00,2017-09-25 09:00:00,atr,EUR_NOK,long,limit,-1.0
2017-09-12 17:00:00,2017-09-20 05:00:00,atr,NZD_CHF,short,limit,-1.0
2017-09-13 09:00:00,2017-09-14 09:00:00,ema,GBP_CAD,long,mid,1.0
2017-09-14 17:00:00,2017-09-15 09:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-09-14 21:00:00,2017-09-15 09:00:00,stoch,USD_JPY,long,mid,1.0
2017-09-17 21:00:00,2017-09-19 05:00:00,stoch,EUR_GBP,long,mid,1.0
2017-09-19 09:00:00,2017-09-20 17:00:00,cci,EUR_USD,short,mid,1.0
2017-09-19 09:00:00,2017-09-26 17:00:00,bb,AUD_CAD,short,mid,1.0
2017-09-19 13:00:00,2017-09-29 17:00:00,stoch,CHF_JPY,long,mid,0.13281815986477585
2017-09-20 09:00:00,2017-09-20 21:00:00,stoch,USD_JPY,long,mid,1.0
2017-09-20 13:00:00,2017-09-25 13:00:00,macd,EUR_CHF,short,limit,1.0
2017-09-20 17:00:00,2017-09-22 17:00:00,bb,CAD_CHF,short,mid,0.0025427176566339416
2017-09-21 01:00:00,2017-09-22 17:00:00,stoch,EUR_GBP,long,mid,0.3881555800202018
2017-09-21 13:00:00,2017-10-06 13:00:00,atr,USD_JPY,long,limit,1.0
2017-09-26 17:00:00,2017-09-28 13:00:00,sma,EUR_CAD,long,mid,1.0
2017-09-27 17:00:00,2017-10-05 09:00:00,macd,NZD_JPY,long,limit,-1.0
2017-09-28 13:00:00,2017-09-29 17:00:00,atr,NZD_CHF,short,limit,0.16829254378457953
2017-09-29 09:00:00,2017-10-18 09:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-10-06 09:00:00,2017-10-20 17:00:00,atr,EUR_NOK,long,limit,0.0672028695944738
2017-10-06 13:00:00,2017-10-13 05:00:00,ema,EUR_GBP,short,mid,1.0
2017-10-08 21:00:00,2017-10-20 17:00:00,stoch,USD_JPY,long,mid,0.7441216168217614
2017-10-09 17:00:00,2017-10-20 17:00:00,rsi,CHF_JPY,long,mid,0.13994888823212548
2017-10-10 05:00:00,2017-10-13 17:00:00,macd,AUD_JPY,long,limit,0.7295764339950613
2017-10-10 21:00:00,2017-10-13 05:00:00,atr,NZD_CHF,short,limit,-1.0
2017-10-11 01:00:00,2017-10-20 17:00:00,cci,EUR_USD,short,mid,0.2234863876473154
2017-10-11 13:00:00,2017-10-13 17:00:00,macd,EUR_CHF,short,limit,0.05202011444424635
2017-10-13 13:00:00,2017-10-13 17:00:00,bb,AUD_CAD,short,mid,0.13685021490553
2017-10-13 17:00:00,2017-10-19 13:00:00,stoch,EUR_GBP,long,mid,1.0
2017-10-16 09:00:00,2017-10-18 09:00:00,sma,CAD_JPY,long,mid,1.0
2017-10-17 05:00:00,2017-10-19 01:00:00,atr,NZD_CHF,short,limit,1.0
2017-10-18 13:00:00,2017-10-20 17:00:00,stoch,CAD_CHF,short,mid,0.661897609531325
2017-10-20 17:00:00,2017-10-25 13:00:00,atr,NZD_CHF,short,limit,1.0
2017-10-23 17:00:00,2017-10-30 09:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-10-24 01:00:00,2017-10-27 17:00:00,stoch,USD_JPY,long,mid,0.21607987017568894
2017-10-25 13:00:00,2017-10-31 09:00:00,sma,CAD_JPY,long,mid,-1.0
2017-10-26 09:00:00,2017-10-27 13:00:00,macd,EUR_CHF,short,limit,1.0
2017-10-26 09:00:00,2017-10-31 21:00:00,atr,NZD_CHF,short,limit,-1.0
2017-10-27 09:00:00,2017-11-03 09:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-10-27 13:00:00,2017-11-16 14:00:00,cci,CHF_JPY,long,mid,-0.4013565500863151
2017-10-27 13:00:00,2017-11-03 17:00:00,atr,EUR_NOK,long,limit,0.03409762688962388
2017-10-30 13:00:00,2017-11-02 09:00:00,stoch,EUR_GBP,long,mid,1.0
2017-11-02 17:00:00,2017-11-03 17:00:00,cci,EUR_USD,short,mid,0.35346299362566747
2017-11-02 21:00:00,2017-11-03 17:00:00,macd,NZD_USD,short,limit,0.1690458302028566
2017-11-03 13:00:00,2017-11-14 14:00:00,bb,EUR_CAD,long,mid,1.0
2017-11-03 13:00:00,2017-11-15 02:00:00,stoch,CAD_CHF,short,mid,1.0
2017-11-03 17:00:00,2017-11-23 18:00:00,cci,USD_CAD,long,mid,-0.4097044331116236
2017-11-06 06:00:00,2017-11-14 02:00:00,atr,NZD_CHF,short,limit,1.0
2017-11-06 22:00:00,2017-11-15 06:00:00,stoch,USD_JPY,long,mid,-1.0
2017-11-07 02:00:00,2017-11-13 06:00:00,sma,EUR_GBP,long,mid,1.0
2017-11-07 14:00:00,2017-11-15 14:00:00,sma,CAD_JPY,long,mid,-1.0
2017-11-09 14:00:00,2017-11-22 18:00:00,ichimoku,USD_SGD,short,limit,1.0
2017-11-14 06:00:00,2017-11-21 06:00:00,ema,EUR_GBP,short,mid,1.0
2017-11-14 22:00:00,2017-11-24 14:00:00,cci,EUR_USD,short,mid,-1.0
2017-11-15 14:00:00,2017-11-17 18:00:00,rsi,USD_JPY,long,mid,-1.0
2017-11-16 10:00:00,2017-11-24 06:00:00,stoch,CAD_CHF,short,mid,1.0
2017-11-16 14:00:00,2017-11-17 06:00:00,atr,NZD_CHF,short,limit,1.0
2017-11-17 02:00:00,2017-11-30 18:00:00,bb,CHF_JPY,long,mid,1.0
2017-11-19 22:00:00,2017-11-27 10:00:00,cci,USD_JPY,long,mid,-1.0
2017-11-20 22:00:00,2017-12-04 06:00:00,macd,AUD_JPY,long,limit,1.0
2017-11-21 14:00:00,2017-11-24 14:00:00,stoch,EUR_GBP,long,mid,1.0
2017-11-21 22:00:00,2017-11-30 22:00:00,atr,NZD_CHF,short,limit,1.0
2017-11-22 02:00:00,2017-12-03 22:00:00,macd,NZD_JPY,long,limit,1.0
2017-11-24 10:00:00,2017-11-30 10:00:00,macd,CAD_CHF,short,limit,1.0
2017-11-24 18:00:00,2017-12-05 14:00:00,cci,EUR_USD,short,mid,1.0
2017-11-27 14:00:00,2017-11-30 06:00:00,stoch,USD_JPY,long,mid,1.0
2017-11-27 22:00:00,2017-12-17 22:00:00,macd,EUR_CHF,short,limit,0.3405172782573626
2017-11-28 10:00:00,2017-12-04 10:00:00,bb,AUD_CAD,short,mid,1.0
2017-11-29 02:00:00,2017-11-30 06:00:00,stoch,EUR_GBP,long,mid,-1.0
2017-11-29 10:00:00,2017-11-30 06:00:00,atr,EUR_NOK,long,limit,1.0
2017-11-30 10:00:00,2017-12-08 02:00:00,rsi,EUR_GBP,long,mid,-1.0
2017-12-01 06:00:00,2017-12-08 06:00:00,atr,USD_JPY,long,limit,1.0
2017-12-01 10:00:00,2017-12-05 10:00:00,bb,CAD_CHF,short,mid,-1.0
2017-12-03 22:00:00,2017-12-21 22:00:00,ichimoku,USD_SGD,short,limit,0.2321924007062258
2017-12-04 18:00:00,2017-12-22 18:00:00,stoch,CHF_JPY,long,mid,0.2987140404358899
2017-12-04 18:00:00,2017-12-06 06:00:00,atr,NZD_CHF,short,limit,-1.0
2017-12-04 18:00:00,2017-12-11 06:00:00,macd,NZD_USD,short,limit,-1.0
2017-12-05 06:00:00,2017-12-07 14:00:00,sma,EUR_CAD,long,mid,1.0
2017-12-05 14:00:00,2017-12-11 10:00:00,cci,CAD_CHF,short,mid,1.0
2017-12-06 10:00:00,2017-12-11 06:00:00,atr,EUR_NOK,long,limit,1.0
2017-12-07 10:00:00,2017-12-21 10:00:00,sma,CAD_JPY,long,mid,1.0
2017-12-07 22:00:00,2017-12-11 06:00:00,atr,NZD_CHF,short,limit,-1.0
2017-12-08 06:00:00,2017-12-08 14:00:00,rsi,EUR_GBP,long,mid,1.0
2017-12-08 10:00:00,2017-12-14 18:00:00,atr,USD_JPY,long,limit,-1.0
2017-12-08 10:00:00,2017-12-13 14:00:00,macd,AUD_JPY,long,limit,1.0
2017-12-12 22:00:00,2017-12-21 14:00:00,macd,CAD_CHF,short,limit,-1.0
2017-12-13 02:00:00,2017-12-13 18:00:00,macd,NZD_USD,short,limit,-1.0
2017-12-13 06:00:00,2017-12-15 14:00:00,atr,NZD_CHF,short,limit,-1.0
2017-12-13 10:00:00,2017-12-14 06:00:00,bb,AUD_CAD,short,mid,-1.0
2017-12-14 02:00:00,2017-12-28 06:00:00,cci,EUR_USD,short,mid,-1.0
2017-12-14 10:00:00,2018-01-02 06:00:00,stoch,EUR_GBP,long,mid,1.0
2017-12-15 02:00:00,2017-12-18 14:00:00,sma,EUR_CAD,long,mid,1.0
2017-12-15 02:00:00,2017-12-20 18:00:00,rsi,USD_JPY,long,mid,1.0
2017-12-15 10:00:00,2017-12-19 14:00:00,cci,USD_CAD,long,mid,1.0
2017-12-19 06:00:00,2017-12-27 06:00:00,atr,NZD_CHF,short,limit,-1.0
2017-12-19 14:00:00,2017-12-21 14:00:00,macd,AUD_JPY,long,limit,1.0
2017-12-20 14:00:00,2017-12-26 02:00:00,macd,NZD_JPY,long,limit,1.0
2017-12-21 18:00:00,2018-01-02 10:00:00,atr,USD_JPY,long,limit,-1.0
2017-12-21 18:00:00,2017-12-27 10:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-12-21 18:00:00,2017-12-28 02:00:00,cci,USD_CAD,long,mid,-1.0
2017-12-22 14:00:00,2017-12-28 02:00:00,macd,NZD_USD,short,limit,-1.0
2017-12-26 18:00:00,2018-01-05 14:00:00,sma,EUR_CAD,long,mid,-1.0
2017-12-27 10:00:00,2018-01-03 10:00:00,atr,EUR_NOK,long,limit,-1.0
2017-12-27 14:00:00,2018-01-05 10:00:00,stoch,CAD_CHF,short,mid,-1.0
2017-12-28 10:00:00,2018-01-12 10:00:00,ema,GBP_CAD,long,mid,1.0
2017-12-28 10:00:00,2018-01-02 06:00:00,cci,EUR_USD,short,mid,-1.0
2017-12-28 22:00:00,2018-01-04 18:00:00,macd,NZD_USD,short,limit,-1.0
2018-01-02 10:00:00,2018-01-09 06:00:00,cci,EUR_USD,short,mid,1.0
2018-01-02 14:00:00,2018-01-09 14:00:00,stoch,CHF_JPY,long,mid,-1.0
2018-01-02 14:00:00,2018-01-11 18:00:00,rsi,USD_JPY,long,mid,-1.0
2018-01-02 18:00:00,2018-01-22 14:00:00,stoch,EUR_GBP,long,mid,-1.0
2018-01-04 14:00:00,2018-01-08 22:00:00,atr,NZD_CHF,short,limit,-1.0
2018-01-04 14:00:00,2018-01-10 06:00:00,atr,EUR_NOK,long,limit,-1.0
2018-01-05 14:00:00,2018-01-10 18:00:00,stoch,CAD_CHF,short,mid,1.0
2018-01-05 18:00:00,2018-01-10 18:00:00,cci,USD_CAD,long,mid,1.0
2018-01-08 10:00:00,2018-01-11 14:00:00,macd,NZD_USD,short,limit,-1.0
2018-01-09 18:00:00,2018-01-18 10:00:00,rsi,CHF_JPY,long,mid,1.0
2018-01-10 14:00:00,2018-01-28 22:00:00,atr,EUR_NOK,long,limit,-1.0
2018-01-10 14:00:00,2018-01-11 10:00:00,ema,EUR_CAD,long,mid,1.0
2018-01-10 22:00:00,2018-01-17 14:00:00,bb,AUD_CAD,short,mid,-1.0
2018-01-11 22:00:00,2018-01-16 22:00:00,rsi,USD_JPY,long,mid,-1.0
2018-01-12 10:00:00,2018-01-23 22:00:00,ichimoku,USD_SGD,short,limit,1.0
2018-01-12 14:00:00,2018-01-17 14:00:00,macd,CAD_CHF,short,limit,1.0
2018-01-12 14:00:00,2018-01-15 06:00:00,cci,EUR_USD,short,mid,-1.0
2018-01-14 22:00:00,2018-01-17 14:00:00,macd,AUD_JPY,long,limit,1.0
2018-01-14 22:00:00,2018-01-17 02:00:00,atr,NZD_CHF,short,limit,1.0
2018-01-17 02:00:00,2018-01-24 06:00:00,stoch,USD_JPY,long,mid,-1.0
2018-01-17 14:00:00,2018-01-24 18:00:00,atr,NZD_CHF,short,limit,1.0
2018-01-17 22:00:00,2018-01-24 14:00:00,stoch,CAD_CHF,short,mid,1.0
2018-01-19 10:00:00,2018-01-24 10:00:00,cci,EUR_USD,short,mid,-1.0
2018-01-19 18:00:00,2018-01-25 14:00:00,stoch,CHF_JPY,long,mid,1.0
2018-01-22 22:00:00,2018-02-05 10:00:00,stoch,EUR_GBP,long,mid,1.0
2018-01-24 10:00:00,2018-01-26 14:00:00,stoch,USD_JPY,long,mid,-1.0
2018-01-24 14:00:00,2018-02-05 14:00:00,cci,USD_CAD,long,mid,1.0
2018-01-24 18:00:00,2018-01-25 14:00:00,cci,EUR_USD,short,mid,-1.0
2018-01-25 14:00:00,2018-02-01 06:00:00,sma,CAD_JPY,long,mid,1.0
2018-01-25 18:00:00,2018-02-01 18:00:00,cci,EUR_USD,short,mid,-1.0
2018-01-26 14:00:00,2018-02-02 18:00:00,macd,AUD_JPY,long,limit,-1.0
2018-01-26 18:00:00,2018-02-01 10:00:00,stoch,USD_JPY,long,mid,1.0
2018-01-26 18:00:00,2018-02-01 06:00:00,stoch,CHF_JPY,long,mid,1.0
2018-01-30 14:00:00,2018-02-02 14:00:00,macd,CAD_CHF,short,limit,1.0
2018-01-30 22:00:00,2018-01-31 10:00:00,atr,NZD_CHF,short,limit,-1.0
2018-02-01 02:00:00,2018-02-08 14:00:00,macd,EUR_CHF,short,limit,1.0
2018-02-01 18:00:00,2018-02-02 10:00:00,atr,USD_JPY,long,limit,1.0
2018-02-01 22:00:00,2018-02-05 18:00:00,cci,EUR_USD,short,mid,1.0
2018-02-02 06:00:00,2018-02-02 14:00:00,macd,NZD_USD,short,limit,1.0
2018-02-02 10:00:00,2018-02-08 02:00:00,ichimoku,USD_SGD,short,limit,-1.0
2018-02-04 22:00:00,2018-02-05 22:00:00,atr,USD_JPY,long,limit,-1.0
2018-02-05 02:00:00,2018-02-05 18:00:00,stoch,CHF_JPY,long,mid,-1.0
2018-02-05 06:00:00,2018-02-06 18:00:00,atr,NZD_CHF,short,limit,-1.0
2018-02-05 10:00:00,2018-02-05 18:00:00,sma,CAD_JPY,long,mid,-1.0
2018-02-05 22:00:00,2018-02-09 14:00:00,ema,CHF_JPY,long,mid,-1.0
2018-02-06 02:00:00,2018-02-13 06:00:00,stoch,USD_JPY,long,mid,-1.0
2018-02-06 06:00:00,2018-02-09 06:00:00,atr,EUR_NOK,long,limit,1.0
2018-02-07 02:00:00,2018-02-07 18:00:00,macd,NZD_JPY,long,limit,-1.0
2018-02-07 14:00:00,2018-02-08 14:00:00,stoch,CAD_CHF,short,mid,1.0
2018-02-08 10:00:00,2018-02-09 10:00:00,sma,EUR_GBP,long,mid,1.0
2018-02-09 06:00:00,2018-02-14 10:00:00,atr,NZD_CHF,short,limit,-1.0
2018-02-09 18:00:00,2018-02-16 14:00:00,atr,EUR_NOK,long,limit,-1.0
2018-02-09 18:00:00,2018-02-14 02:00:00,stoch,CHF_JPY,long,mid,-1.0
2018-02-11 22:00:00,2018-02-26 06:00:00,ema,EUR_GBP,short,mid,1.0
2018-02-12 06:00:00,2018-02-15 14:00:00,stoch,CAD_CHF,short,mid,1.0
2018-02-13 10:00:00,2018-02-14 22:00:00,stoch,USD_JPY,long,mid,-1.0
2018-02-13 14:00:00,2018-02-15 18:00:00,ichimoku,USD_SGD,short,limit,1.0
2018-02-14 06:00:00,2018-02-23 14:00:00,cci,CHF_JPY,long,mid,-1.0
2018-02-14 06:00:00,2018-02-15 06:00:00,cci,EUR_USD,short,mid,-1.0
2018-02-14 10:00:00,2018-02-14 14:00:00,macd,AUD_JPY,long,limit,-1.0
2018-02-14 14:00:00,2018-02-15 06:00:00,macd,NZD_USD,short,limit,-1.0
2018-02-14 14:00:00,2018-03-06 14:00:00,macd,EUR_CHF,short,limit,-0.8237716975581202
2018-02-14 22:00:00,2018-02-21 22:00:00,macd,AUD_JPY,long,limit,-1.0
2018-02-15 02:00:00,2018-02-20 10:00:00,cci,USD_CAD,long,mid,1.0
2018-02-15 06:00:00,2018-02-20 22:00:00,cci,USD_JPY,long,mid,1.0
2018-02-15 10:00:00,2018-02-20 06:00:00,cci,EUR_USD,short,mid,1.0
2018-02-19 02:00:00,2018-03-02 02:00:00,bb,CAD_CHF,short,mid,1.0
2018-02-20 22:00:00,2018-02-23 10:00:00,atr,NZD_CHF,short,limit,1.0
2018-02-21 18:00:00,2018-03-01 18:00:00,atr,USD_JPY,long,limit,-1.0
2018-02-23 10:00:00,2018-03-02 10:00:00,atr,EUR_NOK,long,limit,-1.0
2018-02-23 18:00:00,2018-03-02 10:00:00,atr,NZD_CHF,short,limit,1.0
2018-02-23 18:00:00,2018-02-28 14:00:00,cci,CHF_JPY,long,mid,-1.0
2018-02-26 10:00:00,2018-03-01 14:00:00,stoch,EUR_GBP,long,mid,1.0
2018-02-26 10:00:00,2018-03-16 09:00:00,ichimoku,USD_SGD,short,limit,0.2048993716419195
2018-02-28 22:00:00,2018-03-08 14:00:00,cci,CHF_JPY,long,mid,-1.0
2018-03-02 02:00:00,2018-03-08 22:00:00,stoch,USD_JPY,long,mid,1.0
2018-03-02 14:00:00,2018-03-05 22:00:00,bb,AUD_CAD,short,mid,-1.0
2018-03-06 02:00:00,2018-03-16 17:00:00,cci,EUR_USD,short,mid,0.4535110664798642
2018-03-06 06:00:00,2018-03-06 10:00:00,macd,NZD_JPY,long,limit,1.0
2018-03-06 14:00:00,2018-03-08 18:00:00,bb,CAD_CHF,short,mid,-1.0
2018-03-07 10:00:00,2018-03-09 18:00:00,atr,EUR_NOK,long,limit,-1.0
2018-03-08 02:00:00,2018-03-11 21:00:00,atr,NZD_CHF,short,limit,-1.0
2018-03-08 10:00:00,2018-03-16 17:00:00,macd,EUR_CHF,short,limit,0.2470334687758106
